fishing_event_id,year,month,day,time_deployed,time_retrieved,vessel_id,captain_id,area_swept
4219069,2016,9,1,2016-09-01T15:45:00Z,2016-09-01T16:06:00Z,513,135,131412
4219072,2016,9,1,2016-09-01T18:39:00Z,2016-09-01T19:10:00Z,513,135,188612
4219073,2016,9,6,2016-09-06T15:04:00Z,2016-09-06T15:36:00Z,513,135,209608
4219074,2016,9,2,2016-09-02T11:59:00Z,2016-09-02T12:22:00Z,513,135,142350
4219075,2016,9,2,2016-09-02T10:13:00Z,2016-09-02T10:34:00Z,513,135,149343
4219076,2016,9,6,2016-09-06T17:52:00Z,2016-09-06T18:23:00Z,513,135,209352
4219077,2016,9,2,2016-09-02T14:11:00Z,2016-09-02T14:32:00Z,513,135,144336
4219141,2016,9,16,2016-09-16T09:49:00Z,2016-09-16T10:10:00Z,513,135,130096
4219142,2016,9,16,2016-09-16T11:49:00Z,2016-09-16T12:10:00Z,513,135,134075
4219143,2016,9,16,2016-09-16T13:34:00Z,2016-09-16T13:57:00Z,513,135,132015
4219144,2016,9,21,2016-09-21T09:57:00Z,2016-09-21T10:18:00Z,513,135,129381
4219145,2016,9,21,2016-09-21T08:05:00Z,2016-09-21T08:26:00Z,513,135,134001
4219146,2016,9,20,2016-09-20T18:10:00Z,2016-09-20T18:31:00Z,513,135,145668
4219147,2016,9,5,2016-09-05T12:51:00Z,2016-09-05T13:13:00Z,513,135,142695
4219148,2016,9,5,2016-09-05T14:36:00Z,2016-09-05T14:57:00Z,513,135,132352
4219149,2016,9,20,2016-09-20T16:41:00Z,2016-09-20T17:02:00Z,513,135,151470
4219150,2016,9,5,2016-09-05T10:58:00Z,2016-09-05T11:20:00Z,513,135,140178
4219151,2016,9,5,2016-09-05T16:42:00Z,2016-09-05T17:02:00Z,513,135,142048
4219152,2016,9,20,2016-09-20T08:05:00Z,2016-09-20T08:26:00Z,513,135,136697
4219153,2016,9,20,2016-09-20T10:01:00Z,2016-09-20T10:23:00Z,513,135,133590
4219154,2016,9,20,2016-09-20T15:15:00Z,2016-09-20T15:36:00Z,513,135,154160
4219155,2016,9,5,2016-09-05T09:21:00Z,2016-09-05T09:42:00Z,513,135,145536
4219156,2016,9,5,2016-09-05T18:36:00Z,2016-09-05T18:57:00Z,513,135,134280
4219157,2016,9,18,2016-09-18T15:30:00Z,2016-09-18T15:51:00Z,513,135,149380
4219158,2016,9,5,2016-09-05T07:44:00Z,2016-09-05T08:05:00Z,513,135,138384
4219159,2016,9,20,2016-09-20T11:56:00Z,2016-09-20T12:17:00Z,513,135,147196
4219160,2016,9,20,2016-09-20T13:36:00Z,2016-09-20T13:56:00Z,513,135,141696
4219161,2016,9,18,2016-09-18T13:09:00Z,2016-09-18T13:31:00Z,513,135,139776
4219162,2016,9,18,2016-09-18T11:31:00Z,2016-09-18T11:52:00Z,513,135,144144
4219163,2016,9,18,2016-09-18T09:51:00Z,2016-09-18T10:12:00Z,513,135,138574
4219164,2016,9,18,2016-09-18T07:59:00Z,2016-09-18T08:21:00Z,513,135,139732
4219081,2016,9,6,2016-09-06T12:45:00Z,2016-09-06T13:07:00Z,513,135,139500
4219082,2016,9,6,2016-09-06T09:21:00Z,2016-09-06T09:43:00Z,513,135,138941
4219084,2016,9,13,2016-09-13T19:53:00Z,2016-09-13T20:21:00Z,513,135,185991
4219085,2016,9,6,2016-09-06T07:40:00Z,2016-09-06T08:02:00Z,513,135,144720
4219086,2016,9,7,2016-09-07T07:43:00Z,2016-09-07T08:03:00Z,513,135,143616
4219087,2016,9,7,2016-09-07T09:32:00Z,2016-09-07T09:52:00Z,513,135,126540
4219088,2016,9,7,2016-09-07T11:14:00Z,2016-09-07T11:35:00Z,513,135,129741
4219089,2016,9,7,2016-09-07T12:55:00Z,2016-09-07T13:16:00Z,513,135,146853
4219090,2016,9,7,2016-09-07T14:42:00Z,2016-09-07T14:59:00Z,513,135,116870.00000000001
4219091,2016,9,13,2016-09-13T17:09:00Z,2016-09-13T17:49:00Z,513,135,181545
4219092,2016,9,13,2016-09-13T14:46:00Z,2016-09-13T15:29:00Z,513,135,175617
4219093,2016,9,17,2016-09-17T09:50:00Z,2016-09-17T10:21:00Z,513,135,199449
4219094,2016,9,7,2016-09-07T17:17:00Z,2016-09-07T17:37:00Z,513,135,140727
4219095,2016,9,17,2016-09-17T16:11:00Z,2016-09-17T16:29:00Z,513,135,112048
4219096,2016,9,8,2016-09-08T07:40:00Z,2016-09-08T08:02:00Z,513,135,132209
4219097,2016,9,24,2016-09-24T08:06:00Z,2016-09-24T08:28:00Z,513,135,160268
4219098,2016,9,8,2016-09-08T10:17:00Z,2016-09-08T10:39:00Z,513,135,140785
4219099,2016,9,17,2016-09-17T13:55:00Z,2016-09-17T14:15:00Z,513,135,132314
4219100,2016,9,23,2016-09-23T18:48:00Z,2016-09-23T19:09:00Z,513,135,142126
4219101,2016,9,8,2016-09-08T12:31:00Z,2016-09-08T12:52:00Z,513,135,130682
4219102,2016,9,8,2016-09-08T14:45:00Z,2016-09-08T15:06:00Z,513,135,142128
4219103,2016,9,17,2016-09-17T12:01:00Z,2016-09-17T12:22:00Z,513,135,140811
4219104,2016,9,17,2016-09-17T18:21:00Z,2016-09-17T18:42:00Z,513,135,140208
4219105,2016,9,8,2016-09-08T17:21:00Z,2016-09-08T17:44:00Z,513,135,144960
4219106,2016,9,23,2016-09-23T17:19:00Z,2016-09-23T17:39:00Z,513,135,133380
4219107,2016,9,14,2016-09-14T11:47:00Z,2016-09-14T12:08:00Z,513,135,148176
4219108,2016,9,23,2016-09-23T15:53:00Z,2016-09-23T16:14:00Z,513,135,141414
4219111,2016,9,14,2016-09-14T14:28:00Z,2016-09-14T14:49:00Z,513,135,144960
4219112,2016,9,23,2016-09-23T12:46:00Z,2016-09-23T13:07:00Z,513,135,137104
4219113,2016,9,23,2016-09-23T14:22:00Z,2016-09-23T14:43:00Z,513,135,143406
4219114,2016,9,23,2016-09-23T11:22:00Z,2016-09-23T11:43:00Z,513,135,148390
4219115,2016,9,14,2016-09-14T16:15:00Z,2016-09-14T16:36:00Z,513,135,138368
4219116,2016,9,3,2016-09-03T07:25:00Z,2016-09-03T07:46:00Z,513,135,135992
4219117,2016,9,23,2016-09-23T09:45:00Z,2016-09-23T10:06:00Z,513,135,140980
4219118,2016,9,23,2016-09-23T08:11:00Z,2016-09-23T08:32:00Z,513,135,141542
4219119,2016,9,3,2016-09-03T18:01:00Z,2016-09-03T18:22:00Z,513,135,142820
4219121,2016,9,15,2016-09-15T07:50:00Z,2016-09-15T08:11:00Z,513,135,129258.00000000001
4219122,2016,9,3,2016-09-03T15:01:00Z,2016-09-03T15:22:00Z,513,135,121363.00000000001
4219123,2016,9,3,2016-09-03T13:17:00Z,2016-09-03T13:38:00Z,513,135,147356
4219124,2016,9,3,2016-09-03T09:34:00Z,2016-09-03T09:55:00Z,513,135,142935
4219125,2016,9,14,2016-09-14T18:18:00Z,2016-09-14T18:39:00Z,513,135,144960
4219126,2016,9,15,2016-09-15T18:57:00Z,2016-09-15T19:18:00Z,513,135,149172
4219127,2016,9,16,2016-09-16T18:34:00Z,2016-09-16T18:56:00Z,513,135,135780
4219128,2016,9,3,2016-09-03T11:25:00Z,2016-09-03T11:48:00Z,513,135,140410
4219129,2016,9,21,2016-09-21T13:15:00Z,2016-09-21T13:36:00Z,513,135,146160
4219130,2016,9,21,2016-09-21T14:58:00Z,2016-09-21T15:19:00Z,513,135,131394
4219131,2016,9,24,2016-09-24T10:09:00Z,2016-09-24T10:31:00Z,513,135,144453
4219132,2016,9,11,2016-09-11T08:34:00Z,2016-09-11T09:26:00Z,513,135,176358
4219133,2016,9,16,2016-09-16T17:03:00Z,2016-09-16T17:24:00Z,513,135,130385.99999999999
4219134,2016,9,21,2016-09-21T11:38:00Z,2016-09-21T11:59:00Z,513,135,134900
4219135,2016,9,21,2016-09-21T16:43:00Z,2016-09-21T17:03:00Z,513,135,132275
4219136,2016,9,21,2016-09-21T18:27:00Z,2016-09-21T18:48:00Z,513,135,135145
4219137,2016,9,18,2016-09-18T17:41:00Z,2016-09-18T18:02:00Z,513,135,141340
4219138,2016,9,13,2016-09-13T10:35:00Z,2016-09-13T11:17:00Z,513,135,173394
4219139,2016,9,16,2016-09-16T07:59:00Z,2016-09-16T08:20:00Z,513,135,139262
4219140,2016,9,16,2016-09-16T15:23:00Z,2016-09-16T15:46:00Z,513,135,132559
4355985,2017,6,5,2017-06-05T11:29:00Z,2017-06-05T11:50:00Z,584,408,153064
4355986,2017,5,22,2017-05-22T11:24:00Z,2017-05-22T11:46:00Z,584,408,157242
4355987,2017,6,4,2017-06-04T14:55:00Z,2017-06-04T15:16:00Z,584,408,153088
4355988,2017,5,22,2017-05-22T14:33:00Z,2017-05-22T14:55:00Z,584,408,153519
4355989,2017,6,6,2017-06-06T09:39:00Z,2017-06-06T10:00:00Z,584,408,120960
4355990,2017,6,6,2017-06-06T10:23:00Z,2017-06-06T10:45:00Z,584,408,113477
4355991,2017,5,23,2017-05-23T07:19:00Z,2017-05-23T07:41:00Z,584,408,140880
4355992,2017,5,23,2017-05-23T08:19:00Z,2017-05-23T08:43:00Z,584,408,131976
4355993,2017,5,29,2017-05-29T18:26:00Z,2017-05-29T18:43:00Z,584,408,91688
4355994,2017,6,5,2017-06-05T12:43:00Z,2017-06-05T13:07:00Z,584,408,141075
4355995,2017,5,22,2017-05-22T15:30:00Z,2017-05-22T15:51:00Z,584,408,145046
4355996,2017,5,22,2017-05-22T18:03:00Z,2017-05-22T18:26:00Z,584,408,132858
4355997,2017,6,6,2017-06-06T08:40:00Z,2017-06-06T09:02:00Z,584,408,150336
4355998,2017,5,23,2017-05-23T09:20:00Z,2017-05-23T09:41:00Z,584,408,128100
4355999,2017,5,23,2017-05-23T13:41:00Z,2017-05-23T14:03:00Z,584,408,141696
4356000,2017,6,4,2017-06-04T12:49:00Z,2017-06-04T13:10:00Z,584,408,152082
4356001,2017,6,4,2017-06-04T13:44:00Z,2017-06-04T14:06:00Z,584,408,122387.99999999999
4356002,2017,5,22,2017-05-22T16:54:00Z,2017-05-22T17:16:00Z,584,408,155736
4356003,2017,6,6,2017-06-06T11:14:00Z,2017-06-06T11:36:00Z,584,408,127866
4356004,2017,6,6,2017-06-06T12:59:00Z,2017-06-06T13:21:00Z,584,408,135850
4356005,2017,5,23,2017-05-23T12:16:00Z,2017-05-23T12:38:00Z,584,408,135604
4356006,2017,6,7,2017-06-07T16:59:00Z,2017-06-07T17:20:00Z,584,408,127957
4356008,2017,5,23,2017-05-23T11:05:00Z,2017-05-23T11:27:00Z,584,408,141910
4356010,2017,6,6,2017-06-06T14:42:00Z,2017-06-06T15:03:00Z,584,408,145452
4356011,2017,6,7,2017-06-07T10:18:00Z,2017-06-07T10:39:00Z,584,408,146640
4356012,2017,6,7,2017-06-07T08:55:00Z,2017-06-07T09:19:00Z,584,408,113300
4356013,2017,6,7,2017-06-07T06:44:00Z,2017-06-07T07:05:00Z,584,408,129984
4356014,2017,6,6,2017-06-06T15:47:00Z,2017-06-06T16:08:00Z,584,408,158704
4356015,2017,6,6,2017-06-06T16:48:00Z,2017-06-06T17:09:00Z,584,408,133777
4356016,2017,6,6,2017-06-06T18:22:00Z,2017-06-06T18:43:00Z,584,408,148626
4356017,2017,6,12,2017-06-12T13:03:00Z,2017-06-12T13:24:00Z,584,408,107604
4356018,2017,6,2,2017-06-02T12:26:00Z,2017-06-02T12:47:00Z,584,408,152930
4356019,2017,6,2,2017-06-02T11:14:00Z,2017-06-02T11:36:00Z,584,408,155820
4356020,2017,5,30,2017-05-30T18:34:00Z,2017-05-30T18:55:00Z,584,408,123400
4356021,2017,6,2,2017-06-02T13:26:00Z,2017-06-02T13:48:00Z,584,408,148716
4356023,2017,5,21,2017-05-21T15:32:00Z,2017-05-21T15:54:00Z,584,408,118188
4356024,2017,5,30,2017-05-30T11:41:00Z,2017-05-30T12:03:00Z,584,408,124444
4356025,2017,5,30,2017-05-30T19:35:00Z,2017-05-30T19:56:00Z,584,408,136032
4356026,2017,5,21,2017-05-21T18:16:00Z,2017-05-21T18:37:00Z,584,408,157833
4356027,2017,5,30,2017-05-30T20:54:00Z,2017-05-30T21:16:00Z,584,408,138149
4356028,2017,5,21,2017-05-21T16:53:00Z,2017-05-21T17:15:00Z,584,408,160488
4356029,2017,6,2,2017-06-02T17:47:00Z,2017-06-02T18:08:00Z,584,408,141480
4356030,2017,6,12,2017-06-12T11:31:00Z,2017-06-12T11:52:00Z,584,408,132459
4356031,2017,6,2,2017-06-02T14:35:00Z,2017-06-02T14:56:00Z,584,408,153720
4356032,2017,6,12,2017-06-12T09:38:00Z,2017-06-12T10:00:00Z,584,408,135273
4356033,2017,5,30,2017-05-30T10:23:00Z,2017-05-30T10:44:00Z,584,408,116280
4356034,2017,6,2,2017-06-02T16:00:00Z,2017-06-02T16:24:00Z,584,408,167440
4356035,2017,5,30,2017-05-30T09:00:00Z,2017-05-30T09:21:00Z,584,408,117390
4356036,2017,6,2,2017-06-02T19:51:00Z,2017-06-02T20:13:00Z,584,408,148544
4356037,2017,6,12,2017-06-12T08:11:00Z,2017-06-12T08:32:00Z,584,408,125832
4356038,2017,6,2,2017-06-02T18:46:00Z,2017-06-02T19:06:00Z,584,408,138902
4356039,2017,5,30,2017-05-30T08:07:00Z,2017-05-30T08:27:00Z,584,408,125866
4356040,2017,6,11,2017-06-11T09:57:00Z,2017-06-11T10:16:00Z,584,408,119121
4356041,2017,6,11,2017-06-11T11:00:00Z,2017-06-11T11:22:00Z,584,408,126452
4356043,2017,6,3,2017-06-03T09:25:00Z,2017-06-03T09:46:00Z,584,408,125028
4356044,2017,6,3,2017-06-03T11:31:00Z,2017-06-03T11:53:00Z,584,408,128402
4356045,2017,5,21,2017-05-21T07:36:00Z,2017-05-21T07:57:00Z,584,408,129156
4356047,2017,6,10,2017-06-10T13:01:00Z,2017-06-10T13:22:00Z,584,408,115392
4356048,2017,5,30,2017-05-30T06:39:00Z,2017-05-30T07:00:00Z,584,408,128128
4356049,2017,6,3,2017-06-03T13:25:00Z,2017-06-03T13:48:00Z,584,408,109872
4356050,2017,6,10,2017-06-10T11:44:00Z,2017-06-10T12:05:00Z,584,408,115500
4356051,2017,6,3,2017-06-03T14:46:00Z,2017-06-03T15:08:00Z,584,408,125618
4356052,2017,5,30,2017-05-30T15:37:00Z,2017-05-30T15:58:00Z,584,408,122364
4356053,2017,6,10,2017-06-10T10:42:00Z,2017-06-10T11:02:00Z,584,408,118272
4356054,2017,5,21,2017-05-21T09:28:00Z,2017-05-21T09:50:00Z,584,408,149136
4356055,2017,5,25,2017-05-25T07:07:00Z,2017-05-25T07:30:00Z,584,408,132114
4356056,2017,6,9,2017-06-09T09:58:00Z,2017-06-09T10:20:00Z,584,408,132210
4356057,2017,5,27,2017-05-27T18:48:00Z,2017-05-27T19:09:00Z,584,408,117612
4356058,2017,6,10,2017-06-10T09:03:00Z,2017-06-10T09:25:00Z,584,408,125826
4356059,2017,6,10,2017-06-10T07:54:00Z,2017-06-10T08:15:00Z,584,408,144957
4356060,2017,6,10,2017-06-10T06:58:00Z,2017-06-10T07:20:00Z,584,408,127224.00000000001
4356061,2017,6,9,2017-06-09T11:35:00Z,2017-06-09T11:57:00Z,584,408,109047
4356062,2017,5,27,2017-05-27T17:48:00Z,2017-05-27T18:09:00Z,584,408,123712.99999999999
4356063,2017,6,9,2017-06-09T06:49:00Z,2017-06-09T07:10:00Z,584,408,136735
4356064,2017,5,25,2017-05-25T09:06:00Z,2017-05-25T09:29:00Z,584,408,109220
4356065,2017,6,11,2017-06-11T12:04:00Z,2017-06-11T12:26:00Z,584,408,149730
4356067,2017,5,27,2017-05-27T06:44:00Z,2017-05-27T07:06:00Z,584,408,121552
4356069,2017,5,27,2017-05-27T08:22:00Z,2017-05-27T08:43:00Z,584,408,122412
4356070,2017,5,27,2017-05-27T07:30:00Z,2017-05-27T07:51:00Z,584,408,117131
4356071,2017,6,9,2017-06-09T08:36:00Z,2017-06-09T08:57:00Z,584,408,121968
4356072,2017,6,8,2017-06-08T16:27:00Z,2017-06-08T16:48:00Z,584,408,131904
4356073,2017,5,27,2017-05-27T16:37:00Z,2017-05-27T16:58:00Z,584,408,126690
4356074,2017,6,8,2017-06-08T15:36:00Z,2017-06-08T15:57:00Z,584,408,129717
4356075,2017,6,8,2017-06-08T17:09:00Z,2017-06-08T17:30:00Z,584,408,130562
4356076,2017,6,8,2017-06-08T17:53:00Z,2017-06-08T18:14:00Z,584,408,127380
4356077,2017,6,8,2017-06-08T14:10:00Z,2017-06-08T14:31:00Z,584,408,118988
4356078,2017,5,27,2017-05-27T15:28:00Z,2017-05-27T15:49:00Z,584,408,130650
4356079,2017,5,27,2017-05-27T12:06:00Z,2017-05-27T12:27:00Z,584,408,112048
4356080,2017,5,27,2017-05-27T14:16:00Z,2017-05-27T14:37:00Z,584,408,137350
4356082,2017,5,27,2017-05-27T12:56:00Z,2017-05-27T13:17:00Z,584,408,110971
4356083,2017,6,11,2017-06-11T13:03:00Z,2017-06-11T13:26:00Z,584,408,139496
4356084,2017,5,29,2017-05-29T06:54:00Z,2017-05-29T07:15:00Z,584,408,139400
4356085,2017,5,28,2017-05-28T07:38:00Z,2017-05-28T08:00:00Z,584,408,123456
4356086,2017,5,28,2017-05-28T08:31:00Z,2017-05-28T08:52:00Z,584,408,120231
4356087,2017,5,29,2017-05-29T08:50:00Z,2017-05-29T09:11:00Z,584,408,107899
4356088,2017,5,29,2017-05-29T11:22:00Z,2017-05-29T11:43:00Z,584,408,116216
4356089,2017,5,28,2017-05-28T18:10:00Z,2017-05-28T18:31:00Z,584,408,126250.99999999999
4356090,2017,5,28,2017-05-28T09:58:00Z,2017-05-28T10:19:00Z,584,408,120170
4356091,2017,6,11,2017-06-11T07:06:00Z,2017-06-11T07:28:00Z,584,408,144419
4356092,2017,6,11,2017-06-11T09:03:00Z,2017-06-11T09:24:00Z,584,408,143877
4356094,2017,5,28,2017-05-28T15:52:00Z,2017-05-28T16:13:00Z,584,408,117312
4356095,2017,5,28,2017-05-28T13:03:00Z,2017-05-28T13:24:00Z,584,408,124644
4356097,2017,5,28,2017-05-28T14:30:00Z,2017-05-28T14:50:00Z,584,408,117475
4356098,2017,6,10,2017-06-10T16:59:00Z,2017-06-10T17:21:00Z,584,408,109654
4356099,2017,5,23,2017-05-23T18:25:00Z,2017-05-23T18:46:00Z,584,408,123660
4356101,2017,6,11,2017-06-11T08:12:00Z,2017-06-11T08:32:00Z,584,408,144746
4356102,2017,5,29,2017-05-29T14:25:00Z,2017-05-29T14:48:00Z,584,408,111735
4356104,2017,6,8,2017-06-08T08:51:00Z,2017-06-08T09:13:00Z,584,408,125307
4356105,2017,5,23,2017-05-23T16:46:00Z,2017-05-23T17:09:00Z,584,408,122515
4356106,2017,5,29,2017-05-29T16:13:00Z,2017-05-29T16:34:00Z,584,408,136952
4356107,2017,5,23,2017-05-23T15:54:00Z,2017-05-23T16:16:00Z,584,408,124880
4356108,2017,5,22,2017-05-22T07:11:00Z,2017-05-22T07:33:00Z,584,408,108600
4356109,2017,6,4,2017-06-04T19:24:00Z,2017-06-04T19:45:00Z,584,408,144540
4356110,2017,6,5,2017-06-05T08:22:00Z,2017-06-05T08:43:00Z,584,408,113775
4356111,2017,6,5,2017-06-05T07:15:00Z,2017-06-05T07:36:00Z,584,408,119660
4356112,2017,6,8,2017-06-08T07:10:00Z,2017-06-08T07:31:00Z,584,408,131460
4356114,2017,6,4,2017-06-04T08:23:00Z,2017-06-04T08:45:00Z,584,408,127704
4356115,2017,6,4,2017-06-04T07:09:00Z,2017-06-04T07:30:00Z,584,408,134792
4356116,2017,6,4,2017-06-04T18:10:00Z,2017-06-04T18:32:00Z,584,408,137578
4356117,2017,6,5,2017-06-05T09:22:00Z,2017-06-05T09:43:00Z,584,408,120198
4356118,2017,5,22,2017-05-22T19:27:00Z,2017-05-22T19:49:00Z,584,408,138087
4356119,2017,5,30,2017-05-30T16:48:00Z,2017-05-30T17:09:00Z,584,408,121200
4356120,2017,6,4,2017-06-04T09:06:00Z,2017-06-04T09:25:00Z,584,408,130756.00000000001
4356121,2017,5,22,2017-05-22T08:14:00Z,2017-05-22T08:36:00Z,584,408,132804
4356122,2017,6,6,2017-06-06T06:50:00Z,2017-06-06T07:10:00Z,584,408,131610
4356123,2017,6,4,2017-06-04T10:07:00Z,2017-06-04T10:28:00Z,584,408,126474
4356124,2017,6,11,2017-06-11T15:41:00Z,2017-06-11T16:02:00Z,584,408,143104
4356125,2017,6,4,2017-06-04T17:14:00Z,2017-06-04T17:35:00Z,584,408,134275
4356126,2017,5,22,2017-05-22T10:34:00Z,2017-05-22T10:56:00Z,584,408,122982
4356127,2017,5,22,2017-05-22T13:36:00Z,2017-05-22T13:59:00Z,584,408,141602
4356128,2017,6,4,2017-06-04T16:10:00Z,2017-06-04T16:31:00Z,584,408,131516
4356129,2017,6,5,2017-06-05T10:31:00Z,2017-06-05T10:52:00Z,584,408,137800
4356131,2017,5,21,2017-05-21T12:50:00Z,2017-05-21T13:13:00Z,584,408,132990
4356132,2017,5,22,2017-05-22T09:27:00Z,2017-05-22T09:50:00Z,584,408,120594
4356133,2017,5,22,2017-05-22T12:40:00Z,2017-05-22T13:01:00Z,584,408,137804
4356134,2017,6,6,2017-06-06T07:38:00Z,2017-06-06T07:59:00Z,584,408,115154
4356135,2017,6,7,2017-06-07T18:50:00Z,2017-06-07T19:11:00Z,584,408,108878
4356136,2017,5,29,2017-05-29T17:35:00Z,2017-05-29T17:56:00Z,584,408,129789
4363227,2017,7,29,2017-07-29T19:58:00Z,2017-07-29T20:19:00Z,584,32,122176.00000000001
4363228,2017,7,25,2017-07-25T15:43:00Z,2017-07-25T16:05:00Z,584,32,138800
4363230,2017,7,24,2017-07-24T08:34:00Z,2017-07-24T08:54:00Z,584,32,112480
4363231,2017,7,24,2017-07-24T07:36:00Z,2017-07-24T07:56:00Z,584,32,99630
4363232,2017,7,24,2017-07-24T10:04:00Z,2017-07-24T10:23:00Z,584,32,120560
4363234,2017,7,25,2017-07-25T19:08:00Z,2017-07-25T19:26:00Z,584,32,106596
4363235,2017,7,24,2017-07-24T09:15:00Z,2017-07-24T09:33:00Z,584,32,107758
4363236,2017,7,24,2017-07-24T10:47:00Z,2017-07-24T11:08:00Z,584,32,116982
4363237,2017,7,29,2017-07-29T10:35:00Z,2017-07-29T10:57:00Z,584,32,143081
4363240,2017,7,24,2017-07-24T11:45:00Z,2017-07-24T12:05:00Z,584,32,110229
4363241,2017,7,24,2017-07-24T12:54:00Z,2017-07-24T13:15:00Z,584,32,115388
4363242,2017,7,5,2017-07-05T19:36:00Z,2017-07-05T19:55:00Z,584,32,106247
4363243,2017,7,5,2017-07-05T20:39:00Z,2017-07-05T20:58:00Z,584,32,104610
4363244,2017,7,30,2017-07-30T10:06:00Z,2017-07-30T10:31:00Z,584,32,138690
4363245,2017,7,24,2017-07-24T06:35:00Z,2017-07-24T06:56:00Z,584,32,119700.00000000001
4363250,2017,7,29,2017-07-29T14:15:00Z,2017-07-29T14:37:00Z,584,32,125487
4363251,2017,7,29,2017-07-29T15:04:00Z,2017-07-29T15:26:00Z,584,32,133380
4363252,2017,7,30,2017-07-30T12:08:00Z,2017-07-30T12:29:00Z,584,32,134325
4363253,2017,7,30,2017-07-30T12:56:00Z,2017-07-30T13:16:00Z,584,32,141792
4363254,2017,7,30,2017-07-30T14:25:00Z,2017-07-30T14:48:00Z,584,32,146763
4363255,2017,7,17,2017-07-17T11:53:00Z,2017-07-17T12:13:00Z,584,32,104823
4363256,2017,7,28,2017-07-28T18:35:00Z,2017-07-28T19:01:00Z,584,32,135946
4363257,2017,7,30,2017-07-30T11:21:00Z,2017-07-30T11:42:00Z,584,32,126294.00000000001
4363258,2017,7,29,2017-07-29T08:26:00Z,2017-07-29T08:47:00Z,584,32,140096
4363259,2017,7,28,2017-07-28T17:31:00Z,2017-07-28T17:54:00Z,584,32,136116
4363260,2017,7,19,2017-07-19T06:29:00Z,2017-07-19T06:49:00Z,584,32,138312
4363261,2017,7,29,2017-07-29T07:28:00Z,2017-07-29T07:47:00Z,584,32,107580
4363262,2017,7,19,2017-07-19T12:48:00Z,2017-07-19T13:09:00Z,584,32,130644.00000000001
4363263,2017,7,29,2017-07-29T06:33:00Z,2017-07-29T06:54:00Z,584,32,147908
4363264,2017,7,28,2017-07-28T14:00:00Z,2017-07-28T14:21:00Z,584,32,139332
4363265,2017,7,19,2017-07-19T16:48:00Z,2017-07-19T17:10:00Z,584,32,161756
4363266,2017,7,19,2017-07-19T07:35:00Z,2017-07-19T07:56:00Z,584,32,121030
4363267,2017,7,28,2017-07-28T14:49:00Z,2017-07-28T15:11:00Z,584,32,110591
4363268,2017,7,19,2017-07-19T13:56:00Z,2017-07-19T14:18:00Z,584,32,105300
4363269,2017,7,19,2017-07-19T08:30:00Z,2017-07-19T08:52:00Z,584,32,138087
4363270,2017,7,6,2017-07-06T08:01:00Z,2017-07-06T08:25:00Z,584,32,124300
4363272,2017,7,17,2017-07-17T09:34:00Z,2017-07-17T09:56:00Z,584,32,165243
4363273,2017,7,17,2017-07-17T10:23:00Z,2017-07-17T10:44:00Z,584,32,136619
4363274,2017,7,6,2017-07-06T06:12:00Z,2017-07-06T06:33:00Z,584,32,117216
4363275,2017,7,19,2017-07-19T16:01:00Z,2017-07-19T16:22:00Z,584,32,128684
4363276,2017,7,19,2017-07-19T14:57:00Z,2017-07-19T15:18:00Z,584,32,143115
4363277,2017,7,19,2017-07-19T09:17:00Z,2017-07-19T09:39:00Z,584,32,114519
4363278,2017,7,17,2017-07-17T08:46:00Z,2017-07-17T09:09:00Z,584,32,142612
4363280,2017,7,19,2017-07-19T10:03:00Z,2017-07-19T10:24:00Z,584,32,110980
4363282,2017,7,19,2017-07-19T10:53:00Z,2017-07-19T11:14:00Z,584,32,151495
4363283,2017,7,17,2017-07-17T07:41:00Z,2017-07-17T08:02:00Z,584,32,130611
4363284,2017,7,6,2017-07-06T09:08:00Z,2017-07-06T09:29:00Z,584,32,122200
4363285,2017,7,28,2017-07-28T08:53:00Z,2017-07-28T09:15:00Z,584,32,137572
4363286,2017,7,19,2017-07-19T18:05:00Z,2017-07-19T18:26:00Z,584,32,135968
4363287,2017,7,6,2017-07-06T10:31:00Z,2017-07-06T10:52:00Z,584,32,121615.99999999999
4363288,2017,7,19,2017-07-19T19:36:00Z,2017-07-19T19:57:00Z,584,32,121045
4363289,2017,7,17,2017-07-17T06:30:00Z,2017-07-17T06:51:00Z,584,32,125400
4363291,2017,7,28,2017-07-28T07:53:00Z,2017-07-28T08:10:00Z,584,32,108402
4363294,2017,7,27,2017-07-27T16:29:00Z,2017-07-27T16:50:00Z,584,32,128304
4363295,2017,7,6,2017-07-06T11:49:00Z,2017-07-06T12:11:00Z,584,32,109867
4363296,2017,7,6,2017-07-06T12:56:00Z,2017-07-06T13:18:00Z,584,32,116160
4363297,2017,7,6,2017-07-06T13:43:00Z,2017-07-06T14:04:00Z,584,32,123385.99999999999
4363299,2017,7,27,2017-07-27T07:21:00Z,2017-07-27T07:42:00Z,584,32,134664
4363300,2017,7,16,2017-07-16T16:55:00Z,2017-07-16T17:15:00Z,584,32,119200
4363301,2017,7,27,2017-07-27T08:33:00Z,2017-07-27T08:55:00Z,584,32,117392
4363302,2017,7,16,2017-07-16T16:16:00Z,2017-07-16T16:37:00Z,584,32,114460
4363303,2017,7,7,2017-07-07T06:27:00Z,2017-07-07T06:51:00Z,584,32,108780
4363304,2017,7,6,2017-07-06T15:06:00Z,2017-07-06T15:26:00Z,584,32,108864
4363305,2017,7,27,2017-07-27T14:40:00Z,2017-07-27T15:04:00Z,584,32,116280
